Standard Report - Exports,,
Current date: 11/13/2021 6:15 PM (Eastern Standard Time),,
District: All Districts,,
Commodity: All Commodities,,
Domestic/Foreign: Total Exports,,
,Measures,Value ($US)
Country,Time,
,May-21,"4,130,626"
,Jun-21,"8,563,039"
,Jul-21,"7,384,775"
,Aug-21,"13,392,509"
,Sep-21,"11,610,713"
Nigeria,Jan-10,"215,848,100"
,Feb-10,"310,044,267"
,Mar-10,"494,511,446"
,Apr-10,"323,620,780"
,May-10,"381,771,351"
,Jun-10,"294,402,145"
,Jul-10,"296,828,858"
,Aug-10,"287,774,684"
,Sep-10,"349,975,843"
,Oct-10,"349,694,095"
,Nov-10,"380,066,819"
,Dec-10,"376,009,737"
,Jan-11,"341,216,419"
,Feb-11,"330,196,096"
,Mar-11,"487,778,085"
,Apr-11,"395,833,293"
,May-11,"521,378,775"
,Jun-11,"380,225,509"
,Jul-11,"379,100,468"
,Aug-11,"388,478,442"
,Sep-11,"472,104,298"
,Oct-11,"362,756,286"
,Nov-11,"376,838,940"
,Dec-11,"468,882,441"
,Jan-12,"310,935,096"
,Feb-12,"321,399,254"
,Mar-12,"418,295,292"
,Apr-12,"353,819,279"
,May-12,"506,495,016"
,Jun-12,"423,415,571"
,Jul-12,"392,641,877"
,Aug-12,"471,315,864"
,Sep-12,"439,038,821"
,Oct-12,"470,473,435"
,Nov-12,"386,424,508"
,Dec-12,"535,081,208"
,Jan-13,"438,377,585"
,Feb-13,"431,895,295"
,Mar-13,"549,072,677"
,Apr-13,"382,540,511"
,May-13,"390,045,435"
,Jun-13,"543,110,383"
,Jul-13,"581,304,926"
,Aug-13,"744,874,229"
,Sep-13,"518,807,370"
,Oct-13,"602,426,909"
,Nov-13,"661,448,103"
,Dec-13,"544,449,093"
,Jan-14,"369,843,316"
,Feb-14,"518,148,057"
,Mar-14,"455,955,786"
,Apr-14,"644,938,201"
,May-14,"715,337,133"
,Jun-14,"451,369,238"
,Jul-14,"447,207,131"
,Aug-14,"583,174,149"
,Sep-14,"362,533,746"
,Oct-14,"567,230,682"
,Nov-14,"462,168,566"
,Dec-14,"387,963,376"
,Jan-15,"251,948,101"
,Feb-15,"334,873,552"
,Mar-15,"284,751,112"
,Apr-15,"245,651,985"
,May-15,"232,729,687"
,Jun-15,"316,425,265"
,Jul-15,"269,185,667"
,Aug-15,"345,562,487"
,Sep-15,"321,604,136"
,Oct-15,"329,323,159"
,Nov-15,"264,238,537"
,Dec-15,"235,066,529"
,Jan-16,"131,686,160"
,Feb-16,"167,010,005"
,Mar-16,"178,584,816"
,Apr-16,"153,523,121"
,May-16,"140,962,871"
,Jun-16,"183,388,435"
,Jul-16,"146,984,186"
,Aug-16,"177,243,366"
,Sep-16,"132,379,503"
,Oct-16,"167,445,896"
,Nov-16,"175,647,009"
,Dec-16,"139,832,487"
,Jan-17,"118,571,347"
,Feb-17,"173,840,624"
,Mar-17,"167,040,025"
,Apr-17,"203,060,557"
,May-17,"164,636,487"
,Jun-17,"216,212,119"
,Jul-17,"183,738,673"
,Aug-17,"143,481,565"
,Sep-17,"149,551,021"
,Oct-17,"231,530,747"
,Nov-17,"173,327,744"
,Dec-17,"248,826,080"
,Jan-18,"192,401,081"
,Feb-18,"161,348,995"
,Mar-18,"268,629,675"
,Apr-18,"199,265,723"
,May-18,"244,274,947"
,Jun-18,"181,869,313"
,Jul-18,"222,848,849"
,Aug-18,"255,534,331"
,Sep-18,"210,668,603"
,Oct-18,"283,272,958"
,Nov-18,"257,514,825"
,Dec-18,"208,292,133"
,Jan-19,"177,879,428"
,Feb-19,"230,220,503"
,Mar-19,"300,575,962"
,Apr-19,"282,504,930"
,May-19,"293,035,222"
,Jun-19,"301,389,036"
,Jul-19,"237,773,643"
,Aug-19,"261,222,395"
,Sep-19,"286,938,950"
,Oct-19,"277,193,569"
,Nov-19,"259,310,924"
,Dec-19,"290,032,154"
,Jan-20,"187,253,091"
,Feb-20,"269,292,386"
,Mar-20,"265,597,502"
,Apr-20,"227,832,164"
,May-20,"216,113,933"
,Jun-20,"233,163,715"
,Jul-20,"256,020,815"
,Aug-20,"256,760,167"
,Sep-20,"231,991,647"
,Oct-20,"233,398,337"
,Nov-20,"248,916,268"
,Dec-20,"175,867,270"
,Jan-21,"286,658,245"
,Feb-21,"244,181,379"
,Mar-21,"359,645,592"
,Apr-21,"320,497,045"
,May-21,"376,273,136"
,Jun-21,"320,376,375"
,Jul-21,"367,283,470"
,Aug-21,"328,211,380"
,Sep-21,"330,192,535"
Niue,Jan-10,"136,623"
,Feb-10,"59,254"
,Mar-10,"88,330"
,Apr-10,"125,686"
,May-10,"84,097"
,Jun-10,"16,463"
,Jul-10,"119,524"
,Aug-10,"181,142"
,Sep-10,"709,420"
,Oct-10,"35,601"
,Nov-10,"13,685"
,Dec-10,"1,150"
,Jan-11,"153,292"
,Feb-11,"15,186"
,Mar-11,"151,099"
,Apr-11,"134,438"
,May-11,"86,969"
,Jun-11,"64,418"
,Jul-11,"28,357"
,Aug-11,"10,848"
,Sep-11,"43,883"
,Oct-11,"4,300"
,Nov-11,"2,840"
,Dec-11,"20,539"
,Jan-12,"39,283"
,Feb-12,"54,632"
,Mar-12,"8,039"
,Apr-12,"13,542"
,May-12,"6,915"
,Jun-12,"14,355"
,Jul-12,"44,815"
,Aug-12,
,Sep-12,"18,541"
,Oct-12,"50,332"
,Nov-12,"11,860"
,Dec-12,"509,434"
,Jan-13,
,Feb-13,"24,503"
,Mar-13,"50,077"
,Apr-13,"30,067"
,May-13,"6,762"
,Jun-13,"5,029"
,Jul-13,"79,559"
,Aug-13,
,Sep-13,"21,482"
,Oct-13,"11,158"
,Nov-13,"20,427"
,Dec-13,
,Jan-14,
,Feb-14,
,Mar-14,"12,679"
,Apr-14,"32,113"
,May-14,"3,170"
,Jun-14,"3,246"
,Jul-14,
,Aug-14,"53,433"
,Sep-14,"3,225"
,Oct-14,
,Nov-14,
,Dec-14,"3,698"
,Jan-15,
,Feb-15,
,Mar-15,"7,007"
,Apr-15,"24,883"
,May-15,
,Jun-15,"23,765"
,Jul-15,"8,703"
,Aug-15,518
,Sep-15,
,Oct-15,"3,151"
,Nov-15,"3,344"
,Dec-15,
,Jan-16,
,Feb-16,
,Mar-16,
,Apr-16,
,May-16,
,Jun-16,"15,433"
,Jul-16,
,Aug-16,"23,916"
,Sep-16,"4,731"
,Oct-16,"31,723"
,Nov-16,
,Dec-16,
,Jan-17,
,Feb-17,
,Mar-17,"8,981"
,Apr-17,"20,793"
,May-17,"27,668"
,Jun-17,"20,244"
,Jul-17,
,Aug-17,"9,036"
,Sep-17,
,Oct-17,
,Nov-17,
,Dec-17,
,Jan-18,
,Feb-18,
,Mar-18,"25,929"
,Apr-18,
,May-18,"1,037,483"
,Jun-18,"20,806"
,Jul-18,
,Aug-18,
,Sep-18,"71,656"
,Oct-18,"76,192"
,Nov-18,"5,777"
,Dec-18,"22,916"
,Jan-19,
,Feb-19,"9,192"
,Mar-19,"37,581"
,Apr-19,"3,053"
,May-19,
,Jun-19,"3,379"
,Jul-19,
,Aug-19,
,Sep-19,"109,369"
,Oct-19,"25,847"
,Nov-19,"63,166"
,Dec-19,
,Jan-20,"32,966"
,Feb-20,"32,966"
,Mar-20,"3,700"
,Apr-20,"61,467"
,May-20,
,Jun-20,"9,087"
,Jul-20,"15,849"
,Aug-20,"3,934"
,Sep-20,
,Oct-20,
,Nov-20,
,Dec-20,"13,737"
,Jan-21,"51,773"
,Feb-21,
,Mar-21,
,Apr-21,
,May-21,
,Jun-21,"4,530"
,Jul-21,
,Aug-21,
,Sep-21,"8,324"
Norfolk Island,Jan-10,"61,189"
,Feb-10,"138,428"
,Mar-10,"5,597"
,Apr-10,"56,878"
,May-10,"97,174"
,Jun-10,"46,308"
,Jul-10,"64,603"
,Aug-10,
,Sep-10,"30,606"
,Oct-10,"81,093"
,Nov-10,"57,327"
,Dec-10,"21,972"
,Jan-11,"33,815"
,Feb-11,"218,996"
,Mar-11,"85,432"
,Apr-11,"40,428"
,May-11,
,Jun-11,
,Jul-11,"43,221"
,Aug-11,"29,740"
,Sep-11,"29,795"
,Oct-11,"14,814"
,Nov-11,"7,017"
,Dec-11,"540,726"
,Jan-12,"83,828"
,Feb-12,"667,949"
,Mar-12,"93,487"
,Apr-12,"3,968"
,May-12,"27,700"
,Jun-12,"4,749"
,Jul-12,"3,492"
,Aug-12,
,Sep-12,"286,438"
,Oct-12,"4,036"
,Nov-12,"52,656"
,Dec-12,
,Jan-13,"29,930"
,Feb-13,"25,603"
,Mar-13,"52,134"
,Apr-13,"30,932"
,May-13,"12,424"
,Jun-13,"10,844"
,Jul-13,"43,591"
,Aug-13,
,Sep-13,"43,090"
,Oct-13,"806,263"
,Nov-13,"100,481"
,Dec-13,"575,666"
,Jan-14,"5,992"
,Feb-14,"706,187"
,Mar-14,
,Apr-14,
,May-14,666
,Jun-14,"13,149"
,Jul-14,
,Aug-14,
,Sep-14,"49,536"
,Oct-14,"11,495"
,Nov-14,"42,900"
,Dec-14,
,Jan-15,"4,148"
,Feb-15,
,Mar-15,"8,556"
,Apr-15,"3,202"
,May-15,"237,210"
,Jun-15,
,Jul-15,
,Aug-15,"3,111"
,Sep-15,"82,264"
,Oct-15,
,Nov-15,"11,821"
,Dec-15,
,Jan-16,"22,701"
,Feb-16,
,Mar-16,
,Apr-16,
,May-16,
,Jun-16,
,Jul-16,
,Aug-16,"24,215"
,Sep-16,
,Oct-16,"4,249"
,Nov-16,"63,940"
,Dec-16,"7,274"
,Jan-17,
,Feb-17,
,Mar-17,"9,147"
,Apr-17,"3,707"
,May-17,"38,074"
,Jun-17,
,Jul-17,
,Aug-17,
,Sep-17,
,Oct-17,"4,308"
,Nov-17,"83,105"
,Dec-17,
,Jan-18,
,Feb-18,"8,398"
,Mar-18,"76,042"
,Apr-18,
,May-18,"3,303"
,Jun-18,
,Jul-18,"3,501"
,Aug-18,
,Sep-18,"102,462"
,Oct-18,
,Nov-18,
,Dec-18,"2,797"
,Jan-19,
,Feb-19,"2,619"
,Mar-19,
,Apr-19,
,May-19,
,Jun-19,
,Jul-19,
,Aug-19,
,Sep-19,"9,987"
,Oct-19,
,Nov-19,
,Dec-19,
,Jan-20,
,Feb-20,"49,012"
,Mar-20,"7,950,684"
,Apr-20,"31,502"
,May-20,"83,456"
,Jun-20,"4,755"
,Jul-20,"3,553,891"
,Aug-20,"3,955"
,Sep-20,
,Oct-20,"10,486"
,Nov-20,"18,785"
,Dec-20,
,Jan-21,
,Feb-21,
,Mar-21,
,Apr-21,
,May-21,
,Jun-21,
,Jul-21,
,Aug-21,
,Sep-21,"254,336"
Norway,Jan-10,"192,579,897"
,Feb-10,"229,847,727"
,Mar-10,"367,325,881"
,Apr-10,"264,109,968"
,May-10,"201,755,588"
,Jun-10,"247,657,533"
,Jul-10,"203,804,296"
,Aug-10,"249,519,682"
,Sep-10,"340,876,438"
,Oct-10,"242,797,273"
,Nov-10,"227,613,200"
,Dec-10,"332,096,961"
,Jan-11,"247,107,742"
,Feb-11,"299,686,984"
,Mar-11,"489,997,740"
,Apr-11,"277,142,292"
,May-11,"318,621,394"
,Jun-11,"356,569,038"
,Jul-11,"237,816,992"
,Aug-11,"298,628,119"
,Sep-11,"264,418,278"
,Oct-11,"326,572,411"
,Nov-11,"221,717,709"
,Dec-11,"291,377,759"
,Jan-12,"344,130,907"
,Feb-12,"202,469,350"
,Mar-12,"397,631,902"
,Apr-12,"213,972,329"
,May-12,"273,942,787"
,Jun-12,"316,279,111"
,Jul-12,"278,795,514"
,Aug-12,"287,877,759"
,Sep-12,"333,131,472"
,Oct-12,"332,650,980"
,Nov-12,"225,894,533"
,Dec-12,"294,383,097"
,Jan-13,"282,161,894"
,Feb-13,"382,287,913"
,Mar-13,"351,657,405"
,Apr-13,"336,354,589"
,May-13,"455,792,612"
,Jun-13,"427,119,626"
,Jul-13,"325,253,870"
,Aug-13,"514,618,060"
,Sep-13,"342,093,981"
,Oct-13,"346,969,695"
,Nov-13,"417,960,014"
,Dec-13,"433,753,982"
,Jan-14,"393,425,678"
,Feb-14,"528,630,016"
,Mar-14,"367,989,522"
,Apr-14,"468,819,361"
,May-14,"351,925,911"
,Jun-14,"345,031,615"
,Jul-14,"277,556,273"
,Aug-14,"311,974,912"
,Sep-14,"410,374,287"
,Oct-14,"303,869,922"
,Nov-14,"353,040,318"
,Dec-14,"308,112,537"
,Jan-15,"243,039,945"
,Feb-15,"270,809,854"
,Mar-15,"393,150,837"
,Apr-15,"306,781,323"
,May-15,"299,031,341"
,Jun-15,"256,306,127"
,Jul-15,"215,074,617"
,Aug-15,"304,935,844"
,Sep-15,"337,280,058"
,Oct-15,"260,140,728"
,Nov-15,"241,685,552"
,Dec-15,"442,177,305"
,Jan-16,"275,192,172"
,Feb-16,"406,380,506"
,Mar-16,"343,791,222"
,Apr-16,"223,815,355"
,May-16,"328,426,437"
,Jun-16,"299,364,102"
,Jul-16,"364,295,150"
,Aug-16,"407,247,915"
,Sep-16,"337,159,628"
,Oct-16,"409,023,495"
,Nov-16,"305,048,362"
,Dec-16,"220,128,610"
,Jan-17,"290,346,922"
,Feb-17,"313,654,885"
,Mar-17,"443,511,847"
,Apr-17,"296,579,310"
,May-17,"571,575,076"
,Jun-17,"424,537,656"
,Jul-17,"603,141,612"
,Aug-17,"775,883,560"
,Sep-17,"469,977,998"
,Oct-17,"505,599,477"
,Nov-17,"536,138,047"
,Dec-17,"220,133,379"
,Jan-18,"470,710,080"
,Feb-18,"521,460,330"
,Mar-18,"231,298,436"
,Apr-18,"301,516,169"
,May-18,"640,310,411"
,Jun-18,"387,031,332"
,Jul-18,"426,323,451"
,Aug-18,"632,397,922"
,Sep-18,"380,465,730"
,Oct-18,"673,353,803"
,Nov-18,"442,991,226"
,Dec-18,"334,944,946"
,Jan-19,"368,107,701"
,Feb-19,"340,388,943"
,Mar-19,"356,211,941"
,Apr-19,"268,193,197"
,May-19,"343,796,483"
,Jun-19,"482,487,806"
,Jul-19,"315,583,294"
,Aug-19,"266,709,170"
,Sep-19,"220,409,515"
,Oct-19,"331,892,561"
,Nov-19,"342,930,821"
,Dec-19,"256,106,035"
,Jan-20,"234,290,246"
,Feb-20,"322,681,573"
,Mar-20,"217,743,562"
,Apr-20,"310,542,399"
,May-20,"192,753,314"
,Jun-20,"177,623,861"
,Jul-20,"218,977,522"
,Aug-20,"206,245,566"
,Sep-20,"218,742,126"
,Oct-20,"211,784,729"
,Nov-20,"200,940,341"
,Dec-20,"268,680,525"
,Jan-21,"291,115,092"
,Feb-21,"220,424,927"
,Mar-21,"223,971,061"
,Apr-21,"258,617,364"
,May-21,"429,990,171"
,Jun-21,"267,576,288"
,Jul-21,"232,123,120"
,Aug-21,"399,394,931"
,Sep-21,"308,889,974"
Oman,Jan-10,"74,247,228"
,Feb-10,"184,742,762"
,Mar-10,"96,067,394"
,Apr-10,"66,104,892"
,May-10,"79,506,180"
,Jun-10,"85,980,664"
,Jul-10,"80,289,046"
,Aug-10,"75,477,119"
,Sep-10,"77,221,771"
,Oct-10,"79,783,361"
,Nov-10,"101,007,566"
,Dec-10,"104,781,549"
,Jan-11,"78,026,002"
,Feb-11,"82,035,800"
,Mar-11,"99,107,651"
,Apr-11,"116,336,648"
,May-11,"120,746,056"
,Jun-11,"95,240,928"
,Jul-11,"201,965,532"
,Aug-11,"112,311,943"
,Sep-11,"112,734,082"
,Oct-11,"127,412,488"
,Nov-11,"119,767,649"
,Dec-11,"170,988,102"
,Jan-12,"137,149,601"
,Feb-12,"136,116,622"
,Mar-12,"133,657,726"
,Apr-12,"166,001,180"
,May-12,"158,273,278"
,Jun-12,"144,791,925"
,Jul-12,"107,006,453"
,Aug-12,"137,797,350"
,Sep-12,"226,317,313"
,Oct-12,"138,812,681"
,Nov-12,"126,185,271"
,Dec-12,"134,807,173"
,Jan-13,"134,006,937"
,Feb-13,"118,554,815"
,Mar-13,"153,795,321"
,Apr-13,"120,540,443"
,May-13,"151,192,674"
,Jun-13,"137,385,573"
,Jul-13,"128,802,396"
,Aug-13,"154,939,810"
,Sep-13,"131,268,486"
,Oct-13,"118,498,620"
,Nov-13,"119,945,822"
,Dec-13,"102,033,296"
,Jan-14,"116,475,459"
,Feb-14,"113,814,240"
,Mar-14,"175,868,597"
,Apr-14,"212,541,554"
,May-14,"194,356,086"
,Jun-14,"130,580,483"
,Jul-14,"132,362,088"
,Aug-14,"117,376,320"
,Sep-14,"141,163,122"
,Oct-14,"118,967,514"
,Nov-14,"336,985,153"
,Dec-14,"223,759,484"
,Jan-15,"117,707,411"
,Feb-15,"167,293,017"
,Mar-15,"252,402,123"
,Apr-15,"125,205,880"
,May-15,"265,919,071"
,Jun-15,"221,912,785"
,Jul-15,"116,233,991"
,Aug-15,"143,791,283"
,Sep-15,"123,328,123"
,Oct-15,"324,269,065"
,Nov-15,"320,530,358"
,Dec-15,"176,728,751"
,Jan-16,"85,844,074"
,Feb-16,"126,446,094"
,Mar-16,"167,153,855"
,Apr-16,"124,944,027"
,May-16,"186,404,781"
,Jun-16,"137,935,530"
,Jul-16,"137,675,282"
,Aug-16,"161,418,775"
,Sep-16,"123,761,271"
,Oct-16,"157,078,881"
,Nov-16,"238,294,633"
,Dec-16,"156,315,780"
,Jan-17,"156,580,200"
,Feb-17,"292,433,802"
,Mar-17,"211,319,411"
,Apr-17,"288,294,022"
,May-17,"120,829,734"
,Jun-17,"91,257,602"
,Jul-17,"89,546,730"
,Aug-17,"144,257,219"
,Sep-17,"108,734,355"
,Oct-17,"92,462,234"
,Nov-17,"98,627,948"
,Dec-17,"289,820,717"
,Jan-18,"302,504,381"
,Feb-18,"137,033,375"
,Mar-18,"235,670,763"
,Apr-18,"126,905,172"
,May-18,"107,811,715"
,Jun-18,"393,276,590"
,Jul-18,"103,963,238"
,Aug-18,"134,891,971"
,Sep-18,"171,090,544"
,Oct-18,"327,116,883"
,Nov-18,"109,336,789"
,Dec-18,"265,570,332"
,Jan-19,"102,214,535"
,Feb-19,"147,917,305"
,Mar-19,"287,882,734"
,Apr-19,"106,345,892"
,May-19,"110,885,020"
,Jun-19,"112,188,519"
,Jul-19,"154,683,131"
,Aug-19,"115,468,324"
,Sep-19,"173,924,526"
,Oct-19,"133,685,296"
,Nov-19,"173,661,835"
,Dec-19,"317,986,646"
,Jan-20,"108,726,529"
,Feb-20,"103,487,682"
,Mar-20,"130,908,413"
,Apr-20,"112,850,839"
,May-20,"75,157,603"
,Jun-20,"68,442,820"
,Jul-20,"86,091,286"
,Aug-20,"79,622,078"
,Sep-20,"88,305,882"
,Oct-20,"84,018,542"
,Nov-20,"89,551,778"
,Dec-20,"102,700,143"
,Jan-21,"103,022,563"
,Feb-21,"86,759,668"
,Mar-21,"105,103,284"
,Apr-21,"99,496,206"
,May-21,"101,841,408"
,Jun-21,"100,112,833"
,Jul-21,"206,138,295"
,Aug-21,"162,558,555"
,Sep-21,"117,936,457"
Pakistan,Jan-10,"117,160,097"
,Feb-10,"113,842,619"
,Mar-10,"196,598,537"
,Apr-10,"136,274,824"
,May-10,"164,139,216"
,Jun-10,"147,163,723"
,Jul-10,"210,517,070"
,Aug-10,"153,559,176"
,Sep-10,"162,320,613"
,Oct-10,"170,568,413"
,Nov-10,"138,432,879"
,Dec-10,"190,494,509"
,Jan-11,"267,407,903"
,Feb-11,"149,165,892"
,Mar-11,"250,043,166"
,Apr-11,"205,346,235"
,May-11,"181,143,375"
,Jun-11,"134,378,908"
,Jul-11,"117,961,526"
,Aug-11,"107,198,778"
,Sep-11,"116,640,771"
,Oct-11,"110,265,509"
,Nov-11,"202,208,708"
,Dec-11,"147,025,069"
,Jan-12,"112,110,822"
,Feb-12,"130,694,399"
,Mar-12,"175,938,658"
,Apr-12,"117,084,699"
,May-12,"124,264,881"
,Jun-12,"136,460,291"
,Jul-12,"117,763,615"
,Aug-12,"120,261,392"
,Sep-12,"109,070,647"
,Oct-12,"123,457,433"
,Nov-12,"114,928,281"
,Dec-12,"148,030,078"
,Jan-13,"173,768,527"
,Feb-13,"133,273,960"
,Mar-13,"137,002,683"
,Apr-13,"165,349,840"
,May-13,"154,132,718"
,Jun-13,"112,305,856"
,Jul-13,"108,063,331"
,Aug-13,"134,984,052"
,Sep-13,"101,343,644"
,Oct-13,"121,472,174"
,Nov-13,"114,103,338"
,Dec-13,"189,995,354"
,Jan-14,"109,922,548"
,Feb-14,"143,926,206"
,Mar-14,"123,213,396"
,Apr-14,"143,516,496"
,May-14,"133,722,584"
,Jun-14,"131,423,891"
,Jul-14,"103,149,781"
,Aug-14,"115,532,661"
,Sep-14,"113,399,546"
,Oct-14,"130,582,640"
,Nov-14,"119,729,749"
,Dec-14,"144,696,929"
,Jan-15,"131,823,585"
,Feb-15,"162,778,364"
,Mar-15,"184,587,129"
,Apr-15,"191,288,232"
,May-15,"192,155,698"
,Jun-15,"119,232,045"
,Jul-15,"93,357,196"
,Aug-15,"185,048,412"
,Sep-15,"108,111,234"
,Oct-15,"181,154,494"
,Nov-15,"122,994,084"
,Dec-15,"165,426,511"
,Jan-16,"95,098,072"
,Feb-16,"153,180,760"
,Mar-16,"204,136,474"
,Apr-16,"156,051,719"
,May-16,"157,757,004"
,Jun-16,"190,834,915"
,Jul-16,"197,458,017"
,Aug-16,"172,088,617"
,Sep-16,"181,754,725"
,Oct-16,"161,317,176"
,Nov-16,"207,562,801"
,Dec-16,"230,531,250"
,Jan-17,"266,256,389"
,Feb-17,"264,052,283"
,Mar-17,"282,218,329"
,Apr-17,"222,143,711"
,May-17,"270,042,486"
,Jun-17,"164,419,981"
,Jul-17,"162,679,254"
,Aug-17,"165,728,005"
,Sep-17,"248,346,520"
,Oct-17,"223,310,215"
,Nov-17,"249,573,391"
,Dec-17,"289,310,058"
,Jan-18,"243,192,301"
,Feb-18,"284,151,782"
,Mar-18,"300,386,995"
,Apr-18,"242,309,710"
,May-18,"271,888,321"
,Jun-18,"262,641,879"
,Jul-18,"160,352,325"
,Aug-18,"170,639,233"
,Sep-18,"209,405,344"
,Oct-18,"203,658,796"
,Nov-18,"233,563,336"
,Dec-18,"269,958,398"
,Jan-19,"265,501,312"
,Feb-19,"222,787,607"
,Mar-19,"285,536,534"
,Apr-19,"188,908,842"
,May-19,"153,446,981"
,Jun-19,"121,063,039"
,Jul-19,"142,425,159"
,Aug-19,"177,590,256"
,Sep-19,"190,237,207"
,Oct-19,"262,603,344"
,Nov-19,"347,822,579"
,Dec-19,"290,240,115"
,Jan-20,"315,174,659"
,Feb-20,"311,277,389"
,Mar-20,"248,355,509"
,Apr-20,"165,675,122"
,May-20,"145,594,181"
,Jun-20,"164,154,227"
,Jul-20,"186,822,519"
,Aug-20,"167,170,902"
,Sep-20,"264,169,462"
,Oct-20,"239,380,957"
,Nov-20,"255,409,171"
,Dec-20,"448,584,821"
,Jan-21,"297,824,833"
,Feb-21,"244,596,963"
,Mar-21,"297,254,868"
,Apr-21,"213,464,966"
,May-21,"219,565,325"
,Jun-21,"266,256,468"
,Jul-21,"272,225,519"
,Aug-21,"282,914,655"
,Sep-21,"285,918,589"
Palau,Jan-10,"949,205"
,Feb-10,"1,029,055"
,Mar-10,"2,279,050"
,Apr-10,"1,169,859"
,May-10,"1,196,255"
,Jun-10,"1,165,217"
,Jul-10,"693,983"
,Aug-10,"996,773"
,Sep-10,"1,218,181"
,Oct-10,"1,316,771"
,Nov-10,"1,095,157"
,Dec-10,"1,047,497"
,Jan-11,"1,252,772"
,Feb-11,"1,050,041"
,Mar-11,"1,255,616"
,Apr-11,"984,649"
,May-11,"1,377,900"
,Jun-11,"1,441,095"
,Jul-11,"1,100,678"
,Aug-11,"1,403,438"
,Sep-11,"1,118,696"
,Oct-11,"1,934,344"
,Nov-11,"1,654,056"
,Dec-11,"2,257,745"
,Jan-12,"1,507,402"
,Feb-12,"1,373,174"
,Mar-12,"1,143,092"
,Apr-12,"1,100,752"
,May-12,"1,451,763"
,Jun-12,"1,244,539"
,Jul-12,"1,283,005"
,Aug-12,"1,296,195"
,Sep-12,"1,221,550"
,Oct-12,"1,783,225"
,Nov-12,"2,109,470"
,Dec-12,"1,241,365"
,Jan-13,"2,384,838"
,Feb-13,"1,614,531"
,Mar-13,"1,599,151"
,Apr-13,"1,204,775"
,May-13,"1,398,072"
,Jun-13,"1,794,646"
,Jul-13,"1,288,432"
,Aug-13,"1,140,584"
,Sep-13,"1,407,403"
,Oct-13,"1,776,908"
,Nov-13,"1,615,993"
,Dec-13,"1,012,301"
,Jan-14,"1,428,606"
,Feb-14,"2,254,675"
,Mar-14,"1,910,114"
,Apr-14,"1,579,439"
,May-14,"1,828,421"
,Jun-14,"1,416,412"
,Jul-14,"2,447,299"
,Aug-14,"1,396,716"
,Sep-14,"1,524,717"
,Oct-14,"1,343,945"
,Nov-14,"1,664,839"
,Dec-14,"1,726,124"
,Jan-15,"1,835,579"
,Feb-15,"3,035,298"
,Mar-15,"2,414,202"
,Apr-15,"1,966,934"
,May-15,"1,214,993"
,Jun-15,"1,728,062"
,Jul-15,"1,450,841"
,Aug-15,"1,397,578"
,Sep-15,"2,830,732"
,Oct-15,"3,753,712"
,Nov-15,"2,021,090"
,Dec-15,"1,985,193"
,Jan-16,"2,196,757"
,Feb-16,"1,791,349"
,Mar-16,"2,144,309"
,Apr-16,"3,537,133"
,May-16,"2,547,278"
,Jun-16,"1,445,410"
,Jul-16,"2,392,143"
,Aug-16,"2,522,650"
,Sep-16,"1,557,852"
,Oct-16,"1,802,949"
,Nov-16,"1,951,973"
,Dec-16,"1,804,346"
,Jan-17,"1,741,775"
,Feb-17,"1,469,499"
,Mar-17,"1,529,730"
,Apr-17,"1,355,006"
,May-17,"1,406,138"
,Jun-17,"1,167,972"
,Jul-17,"1,435,385"
,Aug-17,"1,840,694"
,Sep-17,"1,381,853"
,Oct-17,"1,642,145"
,Nov-17,"2,506,086"
,Dec-17,"1,956,382"
,Jan-18,"1,343,539"
,Feb-18,"1,559,317"
,Mar-18,"1,519,603"
